"","Date","NDMI"
"575","31-Aug-94",-0.0243340161297097
"576","31-Aug-98",-0.0169714914626806
"577","31-Aug-99",-0.103499119126716
"578","31-Jul-01",-0.0744537676331444
"579","31-Jul-06",-0.132946604220101
"580","31-Jul-10",-0.189699953371223
"581","31-Jul-95",0.0680820797713617
"582","31-Jul-96",0.0325426146047781
"583","31-Jul-97",0.0773208952729431
"584","31-May-04",-0.246841793184375
"585","31-May-07",-0.299562085964349
"586","31-May-08",-0.178135428045509
"587","31-May-93",-0.0791554357506971
"588","31-May-97",-0.13997622697025
"589","31-May-98",-0.0882448977053947
"590","4-Aug-00",-0.0871946844370968
"591","4-Aug-01",-0.17404524179978
"592","4-Aug-03",-0.185065513130712
"593","4-Aug-05",-0.159234875799187
"594","4-Aug-09",-0.181850125416602
"595","4-Aug-10",-0.0247265150801765
"596","4-Aug-95",0.0200426035253532
"597","4-Aug-96",0.0297373245011532
"598","4-Jul-02",-0.0425803636233496
"599","4-Jul-06",-0.195319207790144
"600","4-Jul-07",-0.232974383232153
"601","4-Jul-08",-0.0240128714155793
"602","4-Jul-93",-0.0222113437507464
"603","4-Jul-97",-0.00443400546707861
"604","4-Jun-01",-0.0405531800999494
"605","4-Jun-06",-0.221779930381948
"606","4-Jun-08",-0.364126563065622
"607","4-Jun-10",-0.28180900664616
"608","4-Jun-95",0.0438173684465406
"609","4-May-03",-0.21053991536121
"610","4-May-07",-0.38443449705169
"611","4-May-09",-0.37424774544099
"612","4-May-93",0.0517952354340435
"613","4-May-94",-0.196474207645297
"614","4-Sep-04",-0.124440179881113
"615","4-Sep-07",-0.252474898338239
"616","4-Sep-93",0.0306561554594114
"617","4-Sep-97",-0.0430423968164889
"618","5-Aug-02",0.00161717026394612
"619","5-Aug-06",0.0269038887725396
"620","5-Aug-07",-0.0939058745508139
"621","5-Aug-97",0.0166835174233103
"622","5-Jul-00",0.0717569629259583
"623","5-Jul-03",-0.13479747573932
"624","5-Jul-04",-0.242120168287925
"625","5-Jul-05",-0.0912219751542847
"626","5-Jul-09",-0.115103426388684
"627","5-Jul-98",-0.00678571506048256
"628","5-Jun-00",-0.0668200129442782
"629","5-Jun-03",-0.202453193955915
"630","5-Jun-04",-0.247109249179899
"631","5-Jun-09",-0.151271582728443
"632","5-Jun-93",-0.0359684893385549
"633","5-Jun-94",-0.00354299534647541
"634","5-Jun-98",0.197563570487178
"635","5-May-01",-0.312681062174799
"636","5-May-05",-0.168359064666947
"637","5-May-06",-0.301551953335183
"638","5-May-10",-0.270844174683509
"639","5-May-95",-0.205017317859367
"640","5-May-96",-0.0323871344592975
"641","5-May-99",-0.0905514871555127
"642","5-Sep-00",-0.0665580781266939
"643","5-Sep-01",-0.277696660330576
"644","5-Sep-10",-0.106580772035192
"645","5-Sep-94",-0.0534703980219318
"646","5-Sep-96",-0.0185159505935147
"647","6-Aug-00",-0.07583933023897
"648","6-Aug-03",-0.0529399965931347
"649","6-Aug-04",-0.257594899312467
"650","6-Aug-05",-0.0146987211668699
"651","6-Aug-09",-0.1301607843126
"652","6-Jul-01",-0.00872036899619711
"653","6-Jul-02",-0.190558835756029
"654","6-Jul-08",-0.167457682291279
"655","6-Jul-10",-0.193910492223065
"656","6-Jul-95",-0.0440741745730189
"657","6-Jun-01",0.193598095489549
"658","6-Jun-05",-0.158909865321494
"659","6-Jun-06",0.146274157366143
